long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict
-96.58050711914404,31.54545680268676,0500000US48293,Limestone,48,424.6533416230608,36.91325856657497,424.6533416230608
-101.73499414603168,34.530393659248475,0500000US48437,Swisher,48,251.68807424032062,243.17291377953785,251.68807424032062
-121.34425336438382,38.44931684843981,0500000US06067,Sacramento,06,8.718532932675195,8.718532932675195,8.718532932675195
-89.75996273867086,40.78804569189451,0500000US17143,Peoria,17,7.292086600966237,7.292086600966237,7.292086600966237
-87.31099055748244,34.52167795550019,0500000US01079,Lawrence,01,279.3617317469612,41.72613468941604,277.9103910668953
-93.26247472235724,42.73254379608285,0500000US19069,Franklin,19,97.94142949555624,44.955775504046834,97.94142949555624
-113.63747008341342,42.85429247236125,0500000US16067,Minidoka,16,318.39534044385033,47.07380520746242,246.426572339014
-78.11268552554965,39.92535653124461,0500000US42057,Fulton,42,28.35792561752553,28.35792561752553,28.35792561752553
-93.06543450012802,44.67187041631374,0500000US27037,Dakota,27,17.154532907549076,17.154532907549076,17.154532907549076
-92.59726943628016,33.17130192409808,0500000US05139,Union,05,401.96208218344424,78.24818954083548,365.8516711858995
-96.01217476390164,45.934051151001746,0500000US27051,Grant,27,141.6481257758404,74.89626780053003,141.6481257758404
-100.20761794166542,34.529140040689136,0500000US48075,Childress,48,271.7825524206199,161.91099115862772,271.7825524206199
-79.95771336380609,34.33251449142767,0500000US45031,Darlington,45,75.77647756182168,63.75768946627828,75.77647756182168
-90.61507353792352,40.15802994873848,0500000US17169,Schuyler,17,54.83616135232658,52.16050956677767,54.83616135232658
-90.47470012880048,39.64412402690282,0500000US17171,Scott,17,43.45594953474979,43.45594953474979,43.45594953474979
-80.0461885372187,39.335980079078766,0500000US54091,Taylor,54,76.40536564199436,76.40536564199436,76.40536564199436
-83.06275656266043,31.037873013776306,0500000US13173,Lanier,13,308.8169699349302,80.57372973267393,80.57372973267393
-98.17246749082514,33.233467660638844,0500000US48237,Jack,48,310.61347675477356,53.27681505545838,310.61347675477356
-96.83752845396212,37.23770918881048,0500000US20035,Cowley,20,38.86238654222331,38.86238654222331,38.86238654222331
-84.23444072466876,30.87466590797926,0500000US13131,Grady,13,338.59666013256276,28.759389492833364,28.759389492833364
-98.08598674380276,37.95295884794879,0500000US20155,Reno,20,46.05894959026644,46.05894959026644,46.05894959026644
-81.23631749532838,28.7169727578072,0500000US12117,Seminole,12,425.794343453454,8.28064365358554,8.28064365358554
-83.71273176788269,33.99318851303097,0500000US13013,Barrow,13,127.74984636115512,17.952184665414435,127.74984636115512
-81.1406947993081,32.77629138378417,0500000US45049,Hampton,45,162.59942931222855,49.46876249158358,162.59942931222855
-94.97851988387032,32.97320759298335,0500000US48063,Camp,48,349.4096150324332,79.86525123818222,349.4096150324332
-112.84066931606353,42.69364441433477,0500000US16077,Power,16,334.7489779777216,83.58166289069968,233.87849170151188
-110.70059843762816,38.996739359952485,0500000US49015,Emery,49,115.43688828621224,115.43688828621224,115.43688828621224
-136.56115633300067,58.747116563009214,0500000US02105,Hoonah-Angoon,02,80.92202392864894,80.92202392864894,80.92202392864894
-92.40590574829932,30.72894984467846,0500000US22039,Evangeline,22,554.1320422803128,77.35200396158001,308.94208433843625
-76.89528219913238,37.71863566732639,0500000US51097,King and Queen,51,34.442136517773584,34.442136517773584,34.442136517773584
-121.60068082652955,39.66693534482973,0500000US06007,Butte,06,12.406180669372157,12.406180669372157,12.406180669372157
-83.40208021915984,34.881735557549874,0500000US13241,Rabun,13,68.00767866612354,55.96551254369319,68.00767866612354
-87.83080861532694,31.67667781202244,0500000US01025,Clarke,01,406.0308640316559,71.44488352165398,89.27670763483773
-107.84332958075768,37.286554138854655,0500000US08067,La Plata,08,3.279711696482164,3.279711696482164,3.279711696482164
-84.53300952459486,32.69949851218575,0500000US13263,Talbot,13,228.69080212658062,28.392965320688944,155.29148158331364
-84.37951740924723,38.946514687445145,0500000US21037,Campbell,21,221.10791928717308,14.052699117521907,107.13965049119065
-114.81153828033064,42.97102592313009,0500000US16047,Gooding,16,274.9994061483996,33.41471501180407,272.23754830576166
-97.85938066119596,28.905729254760622,0500000US48255,Karnes,48,561.1728800973335,46.64271658823646,561.1728800973335
-86.00727161290173,36.53200013509523,0500000US47111,Macon,47,203.8245511007971,37.9396669404882,183.70029289971575
-101.3032348761125,34.072427053931904,0500000US48153,Floyd,48,286.260322653407,231.46187809021583,286.260322653407
-101.29845677400102,33.17986645482904,0500000US48169,Garza,48,316.339623000741,224.64319932546513,316.339623000741
-88.92991758509159,37.73025419310648,0500000US17199,Williamson,17,82.97266002642901,82.97266002642901,82.97266002642901
-100.05161197587984,45.77117219458389,0500000US46021,Campbell,46,329.0292195986805,173.89328307941472,329.0292195986805
-89.50306493077635,34.76228189556309,0500000US28093,Marshall,28,265.97051111638353,34.703649432603875,265.97051111638353
-92.69627275158336,39.14250043910623,0500000US29089,Howard,29,103.79629910550975,23.19360811929251,103.79629910550975
-77.38379323540133,42.26780886068701,0500000US36101,Steuben,36,14.882888159009061,14.882888159009061,14.882888159009061
-78.87662143036263,36.03601682104848,0500000US37063,Durham,37,1.5524962078822966,1.5524962078822966,1.5524962078822966
-107.7498080975276,32.18222645769914,0500000US35029,Luna,35,60.22561962170346,60.22561962170346,60.22561962170346
-94.80209503335674,39.983537562795306,0500000US29003,Andrew,29,60.43216491296516,60.43216491296516,60.43216491296516
-93.28792737096136,38.294848610964415,0500000US29015,Benton,29,85.18181681611743,69.04568597341415,85.18181681611743
-79.8636213629163,36.68265220394994,0500000US51690,Martinsville,51,40.2648889039961,40.2648889039961,40.2648889039961
-95.6213184278261,41.03343007530402,0500000US19129,Mills,19,142.1933455512955,16.480750349939377,16.480750349939377
-84.09014459148861,38.68879489244868,0500000US21023,Bracken,21,229.21951768270299,37.526272616560085,130.10146344054598
