long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-100.36625100024794,37.23813195043303,0500000US20119,Meade,20,170.9005807917819,170.9005807917819,170.9005807917819,05000US20119,2055,236,1766,0.11788211788211789,310,2005,0.1546134663341646
-97.65061755307174,39.827764070933966,0500000US20157,Republic,20,148.34926183769164,82.92551631051134,82.92551631051134,05000US20157,2337,212,2036,0.09430604982206406,101,2261,0.04467049977885891
-72.64140294875564,44.605741150523464,0500000US50015,Lamoille,50,25.318964982101615,25.318964982101615,25.318964982101615,05000US50015,12681,1465,10832,0.11913474831259657,562,12632,0.04449018366054465
-99.66735661972103,36.78870094798238,0500000US40059,Harper,40,144.1670629957564,143.17508914617008,144.1670629957564,05000US40059,1902,356,1494,0.19243243243243244,234,1879,0.12453432676955828
-100.3941499241456,40.53009375180091,0500000US31063,Frontier,31,228.76538902901257,197.1909140408389,197.1909140408389,05000US31063,1275,137,1076,0.11294311624072548,83,1275,0.06509803921568627
-122.7284985596106,42.432192209703494,0500000US41029,Jackson,41,10.368645079877188,10.368645079877188,10.368645079877188,05000US41029,111921,16633,94340,0.14988330494805044,6734,111537,0.06037458421868976
-112.39809334198094,43.21655175105638,0500000US16011,Bingham,16,336.49604107233773,84.0502523600049,191.47858173401104,05000US16011,23098,2296,20458,0.10090533532565703,2045,22993,0.08894011220806332
-99.97183459951006,48.24959345007883,0500000US38069,Pierce,38,381.8456406800247,176.55474783772473,381.8456406800247,05000US38069,2086,294,1727,0.1454725383473528,54,2024,0.0266798418972332
-82.27068713376063,40.8460173792921,0500000US39005,Ashland,39,122.2159496552688,40.943790931218494,122.2159496552688,05000US39005,27429,3293,22687,0.12675134719014627,1881,27107,0.069391670048327
-90.21323705399914,40.93183774141644,0500000US17095,Knox,17,32.772172827872396,32.772172827872396,32.772172827872396,05000US17095,24608,3878,19338,0.16703997243280497,959,24017,0.03993004954823667
-88.32937270273574,36.88344279467277,0500000US21157,Marshall,21,149.0368621329854,98.6671588564048,149.0368621329854,05000US21157,15904,1718,13877,0.11016351394677781,839,15674,0.05352813576623708
-101.49005221223464,36.747894445768345,0500000US40139,Texas,40,235.34184978103497,231.7424867731885,235.34184978103497,05000US40139,9659,2285,7175,0.24154334038054967,1459,9634,0.15144280672617813
-100.30476482285552,29.98271755357823,0500000US48137,Edwards,48,396.7063693217546,108.39545423158994,396.7063693217546,05000US48137,943,49,892,0.052072263549415514,234,941,0.24867162592986186
-97.13242892491024,31.990679865587627,0500000US48217,Hill,48,392.20907311568857,32.861490482491206,392.20907311568857,05000US48217,18045,2563,14943,0.14640694618987776,2971,17711,0.16774885664276437
-98.68412229961538,30.70573837477801,0500000US48299,Llano,48,476.30398638460326,55.868170638703965,476.30398638460326,05000US48299,10894,872,9854,0.08129778109267201,1667,10790,0.15449490268767377
-86.46870625514636,40.05079933957075,0500000US18011,Boone,18,93.7234124455076,15.497262767032844,15.497262767032844,05000US18011,33740,2547,30728,0.07654395191585274,1425,33423,0.042635311013374026
-94.83809568269156,38.56353190590569,0500000US20121,Miami,20,27.272737511105365,27.272737511105365,27.272737511105365,05000US20121,16782,1245,15293,0.07528117063732011,784,16548,0.047377326565143825
-97.56843547821224,41.18690327817092,0500000US31143,Polk,31,211.0221192961764,56.3129852109987,56.3129852109987,05000US31143,2661,283,2314,0.10897189064304967,340,2600,0.13076923076923078
-119.61638942517928,38.9121901062666,0500000US32005,Douglas,32,39.59932054834975,39.59932054834975,39.59932054834975,05000US32005,24026,1850,22080,0.07730881738403678,1635,23980,0.06818181818181818
-101.0422556070315,40.17633760058545,0500000US31087,Hitchcock,31,195.75602070536732,195.75602070536732,195.75602070536732,05000US31087,1352,168,1158,0.12669683257918551,103,1335,0.07715355805243446
-101.06050404264158,41.56816502224071,0500000US31117,McPherson,31,207.65927528587287,207.65927528587287,207.65927528587287,05000US31117,213,28,185,0.13145539906103287,8,213,0.03755868544600939
-77.07016618634317,40.76983942106372,0500000US42109,Snyder,42,34.386784571488334,34.386784571488334,34.386784571488334,05000US42109,20257,1987,17021,0.10453493265993266,1906,20153,0.0945764898526274
-70.4036150705167,43.84858550924063,0500000US23005,Cumberland,23,15.157466043874226,15.157466043874226,15.157466043874226,05000US23005,151568,12793,134686,0.08674455346184881,6985,150315,0.0464690815953165
-88.24018523251338,39.27334186596022,0500000US17035,Cumberland,17,56.29388159422075,56.29388159422075,56.29388159422075,05000US17035,5325,613,4589,0.117839292579777,216,5237,0.04124498758831392
-88.90407554545295,40.17461502470064,0500000US17039,De Witt,17,20.878855002327228,20.878855002327228,20.878855002327228,05000US17039,7974,936,6822,0.12064965197215777,195,7811,0.02496479324030214
-97.1526978271808,38.86648680161072,0500000US20041,Dickinson,20,81.34254369613136,81.34254369613136,81.34254369613136,05000US20041,9284,1001,8030,0.11084043848964677,819,9115,0.08985189248491497
-99.90348541144871,39.78438554901401,0500000US20137,Norton,20,201.0458456331567,184.35553611254585,184.35553611254585,05000US20137,2460,272,2104,0.11447811447811448,215,2386,0.09010896898575022
-75.70881656447307,40.9181743673902,0500000US42025,Carbon,42,24.315899178057865,24.315899178057865,24.315899178057865,05000US42025,32304,4086,27509,0.12932426016774806,1361,31827,0.04276243441103465
-100.4418395026274,39.35034743904336,0500000US20179,Sheridan,20,204.5660111573676,204.5660111573676,204.5660111573676,05000US20179,1239,94,1119,0.07749381698268755,91,1218,0.07471264367816093
-82.82013549560273,43.42359716651607,0500000US26151,Sanilac,26,191.546426560018,54.10090847017428,191.546426560018,05000US26151,20660,3516,16899,0.17222630418809698,1595,20528,0.0776987529228371
-88.1538499215794,39.010063786481616,0500000US17079,Jasper,17,74.15685759462826,74.15685759462826,74.15685759462826,05000US17079,4751,646,4013,0.13865636402661516,205,4713,0.04349671122427329
-81.13020783322236,37.133986841051026,0500000US51021,Bland,51,63.15756718144315,63.15756718144315,63.15756718144315,05000US51021,2764,293,2411,0.10835798816568047,220,2722,0.08082292432035268
-97.40720975799503,35.55152281691307,0500000US40109,Oklahoma,40,146.88319861721726,7.6771591836739885,146.88319861721726,05000US40109,404760,66783,331179,0.1678125047115051,52065,400817,0.12989718499963823
-97.4433044470096,35.91932613003368,0500000US40083,Logan,40,121.69649394448552,28.263763411125037,121.69649394448552,05000US40083,23843,3258,19641,0.14227695532556006,2712,23582,0.11500296836570266
-97.85148139273936,34.48560273696457,0500000US40137,Stephens,40,222.51800127976384,53.991848868089086,222.51800127976384,05000US40137,22235,3519,18343,0.16096423017107309,2921,21962,0.1330024587924597
-90.345021390557,37.47804673492303,0500000US29123,Madison,29,79.87457291020125,79.87457291020125,79.87457291020125,05000US29123,6151,977,4963,0.16447811447811447,992,6050,0.16396694214876034
-90.47227546568084,37.81026606276368,0500000US29187,St. Francois,29,60.64805970919457,58.26429262385712,60.64805970919457,05000US29187,31044,5009,25345,0.16501943730645055,2874,30459,0.09435634787747464
-123.8682411899874,44.64197268684937,0500000US41041,Lincoln,41,30.31020179543413,30.31020179543413,30.31020179543413,05000US41041,25625,4269,21086,0.16836915795701046,1946,25473,0.07639461390491893
-89.28576115273138,41.20447691500989,0500000US17155,Putnam,17,25.087348989531502,25.087348989531502,25.087348989531502,05000US17155,2804,278,2524,0.099214846538187,75,2804,0.02674750356633381
-86.47514275051697,40.30169517997033,0500000US18023,Clinton,18,94.01228533815996,20.182624815751144,20.182624815751144,05000US18023,16200,2076,13690,0.13167575796016745,1325,15934,0.08315551650558554
-86.50997023040082,39.76951990432443,0500000US18063,Hendricks,18,94.64802712020324,13.5769157689335,13.5769157689335,05000US18063,83444,4715,77746,0.05717854500915584,4297,82909,0.05182790770603915
-85.79166263011439,39.523715306810146,0500000US18145,Shelby,18,136.2184566323844,23.122894723922165,23.122894723922165,05000US18145,22611,2714,19435,0.122533748701973,1372,22291,0.061549504284240275
-83.83876487766172,42.25321807266731,0500000US26161,Washtenaw,26,196.1278060613207,3.5010777629103043,128.41627783598585,05000US26161,185842,25191,150006,0.14378670867651844,4770,183446,0.026002202282960653
-102.4603530930422,46.432524096113085,0500000US38041,Hettinger,38,425.3625573529186,271.5468714005118,292.4277501251288,05000US38041,1368,114,1089,0.09476309226932668,116,1203,0.09642560266001662
-96.25026111576216,35.04833712687769,0500000US40063,Hughes,40,190.21167173157528,70.4115519863117,190.21167173157528,05000US40063,6246,1338,4805,0.2178088881653915,1074,6161,0.17432235026781367
-108.71477735562006,31.914038052890707,0500000US35023,Hidalgo,35,119.46177194616484,119.46177194616484,119.46177194616484,05000US35023,2149,450,1669,0.21236432279377065,44,2119,0.020764511562057573
-79.77499283919788,36.39601372399071,0500000US37157,Rockingham,37,24.82071263275631,24.82071263275631,24.82071263275631,05000US37157,47333,8673,37828,0.18651211801896733,4139,46750,0.08853475935828876
-77.91866574497257,35.7051462006631,0500000US37195,Wilson,37,41.12285001597758,41.12285001597758,41.12285001597758,05000US37195,43115,8528,33833,0.20131724935671963,4447,42668,0.10422330552170245
-98.4999627067374,40.176440847278485,0500000US31181,Webster,31,182.8611510575248,105.18533097502112,105.18533097502112,05000US31181,1749,155,1552,0.09080257762155829,130,1707,0.07615700058582309
-79.80600737185928,35.71034005393047,0500000US37151,Randolph,37,21.06439716137306,21.06439716137306,21.06439716137306,05000US37151,72630,11817,59977,0.1645959272362593,8445,72106,0.11711924111724406
-87.72678065315833,38.719955696748144,0500000US17101,Lawrence,17,98.4693849592784,71.09505401921939,71.09505401921939,05000US17101,6969,1097,5721,0.1608976239366383,433,6835,0.06335040234089247
-82.28462852116215,30.33109791986862,0500000US12003,Baker,12,340.3417999778927,39.91725260843718,39.91725260843718,05000US12003,13346,1606,11354,0.12391975308641975,1523,13018,0.11699185742817637
-117.20303346478369,46.19182074548276,0500000US53003,Asotin,53,36.20346738145729,36.20346738145729,36.20346738145729,05000US53003,11612,1761,9744,0.1530638852672751,651,11497,0.05662346699138906
-92.06574296661674,42.08018645572932,0500000US19011,Benton,19,136.33260658255992,22.650999078881007,136.33260658255992,05000US19011,12798,1403,11190,0.11141110140554276,267,12634,0.02113344942219408
-103.71051626046984,41.54604323285728,0500000US31007,Banner,31,94.17850647758688,94.17850647758688,94.17850647758688,05000US31007,325,16,309,0.04923076923076923,18,325,0.055384615384615386
-102.51774524626832,36.74826237834687,0500000US40025,Cimarron,40,191.97500420259783,191.97500420259783,191.97500420259783,05000US40025,1086,205,878,0.18928901200369344,162,1083,0.14958448753462603
-95.9043604683877,36.715236183690415,0500000US40147,Washington,40,100.75505638416476,41.318870962541325,100.75505638416476,05000US40147,26723,3973,22206,0.15176286336376485,3234,26522,0.12193650554256844
-123.41321718719648,44.90353634439967,0500000US41053,Polk,41,21.34265688262203,21.34265688262203,21.34265688262203,05000US41053,43303,5457,36509,0.13003383691559833,1932,43112,0.044813508999814435
-78.1746117045945,39.17351341918167,0500000US51840,Winchester,51,40.42565038652694,40.42565038652694,40.42565038652694,05000US51840,14268,2293,11400,0.1674578251661433,1253,14092,0.08891569684927618
-82.92223333801883,32.463651985394876,0500000US13175,Laurens,13,215.87889746227103,85.2681107733044,158.58350675417785,05000US13175,25017,6753,17956,0.27330122627382736,3184,24836,0.12820099855049122
-104.39244796497408,40.554846386439934,0500000US08123,Weld,08,20.162317222439356,20.162317222439356,20.162317222439356,05000US08123,156213,17668,134835,0.11585345862048615,12338,155392,0.07939919686985172
-93.99882914400406,45.699105760796925,0500000US27009,Benton,27,52.42935248535714,52.42935248535714,52.42935248535714,05000US27009,20339,1974,17928,0.09918601145613506,633,19980,0.03168168168168168
-94.91663732658112,47.108637907461144,0500000US27057,Hubbard,27,135.11770141774804,89.81072102871973,135.11770141774804,05000US27057,10443,1198,9121,0.11609652098071518,450,10348,0.04348666408967917
-83.63585219990347,44.35584286082358,0500000US26069,Iosco,26,245.4812024224545,63.980185162189194,225.3365842044761,05000US26069,12625,1809,10598,0.145804787619892,694,12452,0.05573401863154513
-85.01144273923946,40.15758774304888,0500000US18135,Randolph,18,169.63145091071863,56.41758352171443,61.52996610399027,05000US18135,12559,1672,10633,0.13587972368955709,964,12366,0.07795568494258451
-97.2524182077386,42.599254220719466,0500000US31027,Cedar,31,251.95393578847128,46.83254299397111,109.53785747273918,05000US31027,4189,344,3752,0.083984375,277,4096,0.067626953125
-96.56456903719368,42.391129035368614,0500000US31043,Dakota,31,235.22588113264743,12.569122312506178,80.5760994132935,05000US31043,10085,1563,8330,0.15799049833215406,1005,9967,0.10083274806862647
-89.60221000767477,42.67997954830894,0500000US55045,Green,55,39.949128229201925,28.605484950942543,39.949128229201925,05000US55045,18486,1735,16465,0.09532967032967032,655,18286,0.035819752816362245
-97.72950099048596,44.85824066188898,0500000US46025,Clark,46,215.14977668899976,103.45089274099672,215.14977668899976,05000US46025,1812,130,1629,0.07390562819783968,85,1763,0.04821327283040272
-89.92443171045376,39.26100416514036,0500000US17117,Macoupin,17,39.83369287993047,39.83369287993047,39.83369287993047,05000US17117,22820,3587,18527,0.1622049380482952,775,22457,0.03451039764884001
-105.5071579841069,42.972335690149635,0500000US56009,Converse,56,166.72075209550948,166.72075209550948,166.72075209550948,05000US56009,6688,654,6004,0.09822769600480624,578,6652,0.08689116055321708
-75.59232908173077,40.61270161209098,0500000US42077,Lehigh,42,4.889479573736528,4.889479573736528,4.889479573736528,05000US42077,187689,24487,157945,0.13422535520084194,10352,185230,0.05588727527938239
-113.50476930741456,37.28037659323342,0500000US49053,Washington,49,117.01061855617684,117.01061855617684,117.01061855617684,05000US49053,87163,9291,77052,0.10760571210173378,9643,86538,0.11143081651991033
-87.4147196708331,39.08884212764387,0500000US18153,Sullivan,18,82.05497453656375,47.54640797728722,47.54640797728722,05000US18153,9705,1413,8141,0.14789616914381412,873,9638,0.09057895829010168
-92.64091015658956,41.33521489344146,0500000US19123,Mahaska,19,162.32713402505985,51.65050985867754,162.32713402505985,05000US19123,11076,1388,9416,0.12847093669011478,514,10954,0.0469234982654738
-84.53331131713095,38.93339565521168,0500000US21117,Kenton,21,213.80559528971864,13.195545438486418,100.83460503499168,05000US21117,84154,10149,72944,0.1221402524881759,3723,83563,0.04455321134952072
-90.1945236518782,37.89440911148699,0500000US29186,Ste. Genevieve,29,50.020985227044015,50.020985227044015,50.020985227044015,05000US29186,8833,1045,7673,0.11986694195916495,489,8759,0.05582829090078776
-98.94801428199176,40.50670322005534,0500000US31099,Kearney,31,213.07557968096128,121.81862686370728,121.81862686370728,05000US31099,3322,383,2876,0.11752071187480823,161,3281,0.04907040536421823
-88.9761445553811,36.67812957000897,0500000US21105,Hickman,21,143.57869099126458,116.52587841757752,143.57869099126458,05000US21105,2313,486,1723,0.22000905387052966,32,2221,0.014407924358397118
-84.02659007087392,33.65425070494523,0500000US13247,Rockdale,13,157.09233039528308,11.778324318265076,157.09233039528308,05000US13247,47653,6264,40921,0.13275405319487124,5907,47204,0.12513770019489873
-89.38212877256518,37.785144433144445,0500000US17077,Jackson,17,65.01896023584302,65.01896023584302,65.01896023584302,05000US17077,29124,6874,20548,0.2506746407993582,1743,28912,0.060286386275594905
-85.50512035192394,41.1393804057275,0500000US18183,Whitley,18,116.94968289608695,53.43017904584922,53.43017904584922,05000US18183,17050,1689,15052,0.10089003046412998,1175,16882,0.06960075820400427
-94.93765105494666,47.973754225682896,0500000US27007,Beltrami,27,156.3647176480586,115.12066507625214,156.3647176480586,05000US27007,23501,4336,18116,0.19312310707286656,1800,23251,0.07741602511719926
-93.93163339382934,42.03650207445171,0500000US19015,Boone,19,156.09356783376012,14.472998649242967,119.66899212368374,05000US19015,13174,974,11999,0.07507901025206197,309,13002,0.023765574526995847
-103.13543406418076,42.71971563378151,0500000US31045,Dawes,31,178.83856535222696,178.83856535222696,178.83856535222696,05000US31045,4363,591,3295,0.15208440555841482,313,4339,0.0721364369670431
-92.46872298183884,37.27015252029612,0500000US29229,Wright,29,160.70766619648188,116.7745939529065,160.70766619648188,05000US29229,9373,1870,7359,0.2026221692491061,1584,9288,0.17054263565891473
-110.1111866987949,48.62822528548704,0500000US30041,Hill,30,336.38306748965715,95.05284236942802,95.05284236942802,05000US30041,8235,1387,6681,0.17191373326722856,444,8169,0.05435181784796181
-101.69580582476324,41.56894338001523,0500000US31005,Arthur,31,177.4234796728252,177.4234796728252,177.4234796728252,05000US31005,234,39,195,0.16666666666666666,29,234,0.12393162393162394
-81.18907378239975,26.95643070799865,0500000US12043,Glades,12,536.0075446007854,46.83799996409112,46.83799996409112,05000US12043,6186,1226,4871,0.20108249958996227,1368,6175,0.22153846153846155
-83.86743752822768,38.934033138718426,0500000US39015,Brown,39,230.60612375639968,36.88540663990427,131.45471664187275,05000US39015,21887,4156,17484,0.19205175600739371,1099,21712,0.0506171702284451
-103.41247259391908,32.792102919115045,0500000US35025,Lea,35,196.5491182890232,192.69800960848096,196.5491182890232,05000US35025,34165,6034,27666,0.17905044510385756,4186,33932,0.12336437581044442
-98.88298096378264,47.45706424574755,0500000US38031,Foster,38,311.1159993083555,106.58983246489473,311.1159993083555,05000US38031,1632,155,1399,0.09974259974259975,54,1554,0.03474903474903475
-82.96422075967689,34.35083481626382,0500000US13147,Hart,13,87.92451792106925,44.20131430627477,87.92451792106925,05000US13147,13115,1805,10658,0.14482869293107598,1507,12453,0.12101501646189673
-93.65952878120392,34.5388107738594,0500000US05097,Montgomery,05,296.32723422277644,73.33288560526273,296.32723422277644,05000US05097,4488,896,3497,0.20396084680173002,441,4406,0.10009078529278256
-123.11263968632932,40.65069929389026,0500000US06105,Trinity,06,39.86809956563338,39.86809956563338,39.86809956563338,05000US06105,6172,1554,4576,0.2535073409461664,658,6157,0.10687022900763359
-106.9912534501469,40.485143609806286,0500000US08107,Routt,08,8.076376064265284,8.076376064265284,8.076376064265284,05000US08107,12037,1402,10516,0.11763718744755831,826,11994,0.06886776721694181
-82.72536499355431,27.91928286302676,0500000US12103,Pinellas,12,508.252546568805,3.348413294502272,3.348413294502272,05000US12103,505000,61465,435858,0.12359171001542257,46854,500030,0.09370237785732856
-83.22050662548166,31.75979096474794,0500000US13017,Ben Hill,13,266.12564425123816,108.13151285854198,108.13151285854198,05000US13017,8671,2657,5777,0.3150343846336258,1641,8483,0.19344571495933044
-77.26181123821686,36.92177680076777,0500000US51183,Sussex,51,43.93818397999045,43.93818397999045,43.93818397999045,05000US51183,4397,476,3831,0.11051776178314372,291,4337,0.0670970717085543
-83.76879849036699,31.188376864358364,0500000US13071,Colquitt,13,310.74385327128687,57.58732809823102,57.58732809823102,05000US13071,22909,5930,16798,0.26091165082717355,4378,22803,0.1919922817173179
-117.1810505676278,45.57989149472087,0500000US41063,Wallowa,41,64.61614534450398,64.61614534450398,64.61614534450398,05000US41063,3603,321,3227,0.09047350620067644,151,3548,0.04255918827508456
-80.77719635731326,40.768425136502515,0500000US39029,Columbiana,39,46.34427036649984,43.14128431735133,46.34427036649984,05000US39029,50833,7555,42328,0.15145440330373072,2644,50090,0.05278498702335795
-97.47823821706112,31.037665742963657,0500000US48027,Bell,48,457.9264275510941,14.765497253689562,457.9264275510941,05000US48027,178674,28193,147180,0.16076020824186163,21702,175467,0.12368137598522799
-91.84435518019508,42.86261108667292,0500000US19065,Fayette,19,86.81235393775091,38.32372683083332,86.81235393775091,05000US19065,9762,1194,8273,0.1261223196366325,395,9637,0.040987859292310885
-95.51349743113865,42.386898436680255,0500000US19093,Ida,19,190.6241501663323,43.21203634479449,80.88969512635244,05000US19093,3440,353,2980,0.10591059105910591,118,3378,0.03493191237418591
-82.00090102552514,33.06108149644802,0500000US13033,Burke,13,156.12408905143215,28.813068154873203,156.12408905143215,05000US13033,12002,2496,9320,0.21123899796885579,1250,11928,0.10479543930248156
-101.8939265565874,35.40129099365775,0500000US48375,Potter,48,229.81781508016007,229.81781508016007,229.81781508016007,05000US48375,57360,12114,44569,0.21371487041970255,11791,56823,0.2075040036604896
-102.04313991424009,31.368801866247484,0500000US48461,Upton,48,272.1530586986793,242.9610967351301,272.1530586986793,05000US48461,1849,187,1626,0.10314396028681742,170,1820,0.09340659340659341
-103.04834065840276,31.850060607094544,0500000US48495,Winkler,48,210.33821093920935,201.79517377927507,210.33821093920935,05000US48495,3779,427,3352,0.11299285525271235,944,3779,0.2498015347975655
-96.21023288295108,43.38053058072339,0500000US19119,Lyon,19,177.13798493865434,31.434018033055963,144.69405648167927,05000US19119,5800,306,5383,0.05378801195289155,276,5690,0.04850615114235501
-88.88092569308942,37.459629315112586,0500000US17087,Johnson,17,98.98618697954215,98.98618697954215,98.98618697954215,05000US17087,5576,824,4667,0.15006374066654526,165,5530,0.029837251356238697
-79.40875276332709,36.583079060146886,0500000US51590,Danville,51,43.551408054668954,43.551408054668954,43.551408054668954,05000US51590,21972,5148,16123,0.24201965116825724,1585,21459,0.0738617829348991
-93.73009897732108,44.37143503787487,0500000US27079,Le Sueur,27,39.75812773976901,39.75812773976901,39.75812773976901,05000US27079,14107,1367,12643,0.09757316202712349,692,14036,0.04930179538330009
-77.61703355195665,40.61042364883943,0500000US42087,Mifflin,42,43.664351493588065,43.664351493588065,43.664351493588065,05000US42087,23527,3509,19595,0.1518784626038781,2558,23163,0.11043474506756465
-98.68482281608031,37.228859627960674,0500000US20007,Barber,20,82.08985398098308,82.08985398098308,82.08985398098308,05000US20007,2175,428,1700,0.20112781954887218,174,2139,0.08134642356241234
-96.52294060887456,39.78356676289125,0500000US20117,Marshall,20,111.03546327026416,67.46444686926799,67.46444686926799,05000US20117,4869,484,4279,0.10161662817551963,305,4777,0.06384760309817877
-94.01554263473358,41.330711424267854,0500000US19121,Madison,19,156.1616227754265,24.05036270818813,99.3865656160512,05000US19121,8108,644,7354,0.08052013003250813,222,7998,0.0277569392348087
-94.6787443268747,42.73416444909615,0500000US19151,Pocahontas,19,142.37582080183964,72.01263539772377,122.4595653926575,05000US19151,3435,509,2837,0.1521219366407651,153,3359,0.045549270616254835
-92.40946505114822,41.030581366918426,0500000US19179,Wapello,19,146.9913526589341,62.16811198079916,146.9913526589341,05000US19179,17629,3055,14265,0.17638568129330254,879,17486,0.05026878645773762
-92.86204694982476,44.02260691950024,0500000US27039,Dodge,27,19.01706934466629,19.01706934466629,19.01706934466629,05000US27039,10307,572,9605,0.05620516851724477,296,10233,0.028926023648978793
-95.15401903913602,43.674118614087405,0500000US27063,Jackson,27,123.11224018347764,83.684508654068,123.11224018347764,05000US27063,4850,372,4377,0.07833228048010107,114,4789,0.0238045520985592
-100.91642953981722,32.74628268202871,0500000US48415,Scurry,48,339.7296224997175,200.8819202729355,339.7296224997175,05000US48415,7568,800,6513,0.10939422945439628,1341,7520,0.17832446808510638
-95.70799386585226,46.40880096805516,0500000US27111,Otter Tail,27,145.75685246870654,60.64131561280072,145.75685246870654,05000US27111,29045,2792,25668,0.09810260014054814,1211,28679,0.042226019038320725
-94.61407412212876,43.97843767083143,0500000US27165,Watonwan,27,89.03280643888262,89.03280643888262,89.03280643888262,05000US27165,5494,798,4629,0.1470425649530127,640,5427,0.11792887414777962
-92.17863866617192,41.336457503082706,0500000US19107,Keokuk,19,139.01244217134888,39.51161977421697,139.01244217134888,05000US19107,4973,669,4221,0.13680981595092023,154,4918,0.0313135420902806
-95.7401343559706,37.88669687598246,0500000US20207,Woodson,20,85.33237578780759,85.33237578780759,85.33237578780759,05000US20207,1474,244,1226,0.16598639455782313,162,1474,0.10990502035278155
-86.23842222121971,37.20879862702199,0500000US21061,Edmonson,21,225.9621925750683,73.46453788399516,135.71385786378647,05000US21061,6094,1186,4774,0.19899328859060403,461,6023,0.07653993026730865
-99.8409663308962,48.772454286543585,0500000US38079,Rolette,38,385.499019645984,193.2289307630707,385.499019645984,05000US38079,7313,1952,5235,0.27160150271323225,1614,7275,0.2218556701030928
-98.11069179053376,31.704808098220777,0500000US48193,Hamilton,48,414.5401277391032,48.56239863562908,414.5401277391032,05000US48193,4199,862,3212,0.21158566519391261,657,4082,0.16095051445369918
-100.25336395377158,33.179189764794486,0500000US48433,Stonewall,48,352.70915781564327,164.68856259161265,352.70915781564327,05000US48433,746,77,647,0.106353591160221,161,724,0.2223756906077348
-99.16864636690453,27.00077886066964,0500000US48505,Zapata,48,559.7315002741922,79.99082994668194,559.7315002741922,05000US48505,7248,2610,4598,0.3620976692563818,1939,7223,0.26844801329087636
-83.73386980697212,33.781556753562015,0500000US13297,Walton,13,141.05446537948745,20.96614232209972,141.05446537948745,05000US13297,48003,6780,40646,0.1429595580483279,5357,47626,0.112480577835636
-156.94752931512548,21.170887240610245,0500000US15005,Kalawao,15,36.79573378166759,36.79573378166759,36.79573378166759,05000US15005,182,1,176,0.005649717514124294,0,177,0
-93.2608136356902,43.08155752760111,0500000US19033,Cerro Gordo,19,76.39662167216319,57.51343540971615,76.39662167216319,05000US19033,21857,2391,19028,0.11162986133806434,670,21533,0.031115032740444897
-89.16086010855906,42.33625892225752,0500000US17201,Winnebago,17,7.258793312615398,7.258793312615398,7.258793312615398,05000US17201,145155,24091,118968,0.16839905213932713,7150,143787,0.049726331309506426
-95.15088080810662,43.37791095832934,0500000US19059,Dickinson,19,137.58285429320352,83.85389379416686,137.58285429320352,05000US19059,8681,741,7821,0.08654519971969166,398,8595,0.046305991855730075
-91.7178598504496,41.33560631514294,0500000US19183,Washington,19,116.064061021769,23.543051970823083,116.064061021769,05000US19183,11169,997,9904,0.09145949912852032,637,10937,0.058242662521715276
-101.79124056908655,37.99912300467955,0500000US20075,Hamilton,20,176.6206452595214,176.6206452595214,176.6206452595214,05000US20075,1205,124,1081,0.10290456431535269,249,1205,0.20663900414937758
-85.71567932953553,32.1005254641131,0500000US01011,Bullock,01,300.9639219875703,33.92876506225029,139.89329729290714,05000US01011,4595,1510,2961,0.33773205099530307,370,4517,0.08191277396502103
-84.2906454700059,39.75460325197075,0500000US39113,Montgomery,39,210.94954301576936,9.162905572497138,94.44330099708124,05000US39113,275926,44748,222200,0.1676281522993242,15584,271871,0.05732130311802289
-87.3899739638871,39.43063557899208,0500000US18167,Vigo,18,64.36557732792652,49.42491260947104,49.42491260947104,05000US18167,52846,10023,40136,0.19982455790585937,2736,52338,0.052275593259199817
-80.25629771869659,36.130621351054735,0500000US37067,Forsyth,37,2.5157270922350214,2.5157270922350214,2.5157270922350214,05000US37067,198966,33435,159742,0.17307961092676663,19079,197851,0.09643115273614992
-94.67842860314737,43.377943543350256,0500000US19063,Emmet,19,118.96756142763824,105.0360343922586,118.96756142763824,05000US19063,4631,510,3642,0.12283236994219653,194,4386,0.044231646146830825
-92.7413348141745,46.120756939785785,0500000US27115,Pine,27,55.355213552464285,55.355213552464285,55.355213552464285,05000US27115,13596,1491,11882,0.11149330741045389,744,13479,0.05519697306921879
-84.38923024320944,33.09225338856295,0500000US13231,Pike,13,201.07676091432225,34.31246143823025,181.7706415193452,05000US13231,9477,992,8222,0.10766225309311916,959,9265,0.10350782514840799
-86.41226759872119,41.95467785231555,0500000US26021,Berrien,26,62.52531553272884,11.984609552408774,18.99773009582564,05000US26021,78480,13761,63346,0.1784662871075259,3996,78013,0.05122223219207055
-83.05702253550467,39.33759360971597,0500000US39141,Ross,39,179.16089073573863,41.820731425722016,163.50508406110828,05000US39141,36752,6600,29577,0.18243635458993282,2087,36402,0.05733201472446569
-78.9013556600009,38.067410655870354,0500000US51820,Waynesboro,51,22.312456879508016,22.312456879508016,22.312456879508016,05000US51820,11450,1760,9514,0.15611140677665425,917,11364,0.08069341781063007
-99.3734793642694,32.29764400232569,0500000US48059,Callahan,48,389.5387833894553,115.39612067640458,389.5387833894553,05000US48059,7051,744,6276,0.10598290598290598,1214,7020,0.17293447293447292
